id,language,text,stars,sampling_source,target_candidate,quality,price,delivery,service
fr_0912152,fr,"ne fontionne pas

il accepte le nominal de 12 volts mais n'envoie pas de tension pour charger les batteries et n'envoie aucune tension pour l'utilisation directe, c'est frustrant il a fonctionné 4 heures et depuis plus rien. je deconseille l'achat de ce produit peu fiable et le vendeur quelle deception",1,enriched,service,négatif,absent,absent,absent
en_0552326,en,"Poor packaging and no return policy

So I bought this and it arrived quickly. To say I am disappointed in the packaging, is an understatement. When I opened the undamaged box immediately I could smell something. I picked up the package out of the box and noticed it felt slightly damp. Looking closer I noticed the bottle was not completely full....it is down about an 1 inch or so. The inside of the package the bottle came in, contains some of the missing liquid. I am NOT happy especially about the inability to return or exchange it for a full undamaged bottle. I will not purchase from this seller again. Not sure about the product....it may need thrown out.",3,enriched,service,absent,absent,négatif,négatif
fr_0987860,fr,"Nul jamais reçu

Nul jamais reçu, le suivi indique: Le colis a été laissé dans la boîte aux lettres, ma boite au lettre est beaucoup trop petite. Vous allez vous foutre de la gueule du monde longtemps???",1,enriched,delivery,absent,absent,négatif,absent
en_0242798,en,"I have zero regrets and it is one of the best furniture purchases I've made

Have had the sofa for about eight months now. I based the decision to buy this product on the overwhelming positive ratings, price and the product itself. So I will provide my positive comment as well. If it's at your price point, will be used regularly, be subjected to a normal level of abuse, it's the color and size needed then BUY IT. I have zero regrets and it is one of the best furniture purchases I've made. And the fabric does look and feel like leather. Five stars.",5,enriched,price,neutre,neutre,absent,absent
fr_0506955,fr,"Mon fils est aux anges !

Montre Lego très sympa ! De bonne qualité! Mon fils en rêvait ! Produit sympa et fin ! Mon fils peut l'adapter a la taille de son poignet il est ravit ! Comme tout ce qui est lego un peu cher pour ce que c'est ! Je recommande !",4,enriched,price,positif,neutre,absent,absent
en_0829915,en,"Too small for the price

Way smaller than I expected. Returned.",2,enriched,price,négatif,positif,absent,absent
en_0391522,en,"STAY AWAY you won’t receive anything, not even a reply.

Did not receive the weights and after repeated attempts to contact seller with no response I’m writing this review to tell you STAY AWAY. After looking around their price is not that good, try Target instead at least you’ll get the items you bought.",1,enriched,service,absent,négatif,négatif,négatif
fr_0123567,fr,"Bien un peu large

Enfait Il est arrivé un peu enroulé j'ai du le mettre sur une tête a perruque pourqu'elle prenne forme bon j'imagine que c'est le résultat mais comme c'est large ça fait bizarre un peu mais c'est beau je pense que pour livrer le vendeur devrait mettre dans un plus gros paquet emballage parceque c'était écrasé et rouler",3,enriched,delivery,positif,absent,neutre,absent
en_0814382,en,"Rusty?!?!

We got this as a gift for our children. It was very easy to put together, although I suggest supporting the player's bases from underneath while you push them in. My son was SO EXCITED to play it.... and noticed the vast majority of metal poles are RUSTY! EWWWW. My son said, whatever we touch the rubber knobs. He is loving playing with it. But still, that's unacceptable. I contacted customer service and left a message..... I'll updated my review if they respond.",2,enriched,service,négatif,absent,absent,absent
en_0225354,en,"I’d buy again if I ever needed another analog RCA

Good quality as far as I can tell. I used two of them to connect satellite speakers to my Vizio 5.1 soundbar. They fit VERY snug, and arrived in a bag within a box with a piece of Velcro included.",4,enriched,delivery,positif,absent,neutre,absent
fr_0134897,fr,"Coût trop important

Prix trop excessif par rapport au manque de qualité de l'appareil.",4,natural,none,neutre,neutre,absent,absent
en_0237721,en,"It fits good and seller followed through with promt

The cover is very thin. It offers little protection other than keeping dust off of the car. It fits good and seller followed through with promt delivery",3,enriched,service,négatif,absent,positif,positif
en_0958545,en,"not as good as it should be

camera does not work hard to get amazon to call back or let me return",3,enriched,service,négatif,absent,absent,négatif
en_0448566,en,"Smaller than expected

Cheap locks/latches pieces broken upon arrival, super soft wood and smaller than expected.... Instructions not very helpful had to guess on hinges on nest section. Would have returned it but the 2hrs worth of work to assemble it I have to try and use it, not sure it will hold 4 hens, maybe better for 2 hens or a rabbit",1,enriched,price,négatif,neutre,absent,absent
fr_0357738,fr,"Service client pitoyable

Service client pitoyable : après avoir refusé la livraison de ma commande afin qu'elle me soit remboursé ( comme le service client me l'avait conseillé) j'attend toujours mon remboursement depuis plus de 3 semaines sans biensur n'avoir aucunes réponses à mes mails ni appels. Un conseil : soyez sûr de vos achats",1,enriched,service,absent,absent,neutre,négatif
en_0220243,en,"Pretty good value

The water squirters lasted a day but I expected as much. The other toys are made pretty well. The price was well worth the hours of fun in the pool! All in all, I would purchase again just for the diving toys and storage bag.",4,enriched,price,absent,positif,absent,absent
fr_0673594,fr,"Bonne protection

Je le recommande tout simplement. Rien a ajouter. L essayer serait l adopter... Lol tout est dit. Le pratique prime sur l esthetique.... Je ne suis pas vendeur amazon.",4,enriched,service,positif,absent,absent,absent
en_0365768,en,"Very cute and arrived super fast! Our family loves being silly and wearing ...

Very cute and arrived super fast! Our family loves being silly and wearing it around the house. Fit is great! Very satisfied!",4,enriched,delivery,positif,absent,positif,absent
fr_0375411,fr,"Ras

Très bon rapport qualité prix",4,enriched,price,neutre,positif,absent,absent
fr_0386975,fr,"bien pour son prix

Cette enceinte fournie un très bon son, en revanche, les branchements à effectuer son très mal pensés. Il faut brancher un fil sur l'écran un autre sur le pc sans compter l'énorme manque de fil. C'est pour cela que je ne lui met que 3 étoiles.",3,enriched,price,absent,neutre,absent,absent
fr_0236334,fr,"Guirlande éphémère...

Si vous souhaitez une guirlande lumineuse solaire à usage unique...cette guirlande est faite pour vous !!! Superbe guirlande avec un prix très attractif mais finalement elle reste encore trop chère pour ne fonctionner que 7 jours!!! Conclusion : ne l'acheté pas",1,enriched,price,neutre,négatif,absent,absent
en_0493116,en,"Damaged package shipped

Damaged item shipped and package also damaged.",1,enriched,delivery,absent,absent,négatif,absent
fr_0967825,fr,"Très bon livre

Écrit simplement, lecture facile. Avec l'auteur, nous avons des points communs sur l'enfance, la façon dont on a vécu, grandit. Par contre je n'ai pas encore sauté en parachute mais c'est prévu. Son évolution, ses échecs et ses réussites m'ont inspiré et motivé pour l'avenir. Je l'admire tellement que j'ai commandé son deuxième livre ""Made in France"". J'ai hâte !",5,natural,none,neutre,absent,absent,absent
en_0996307,en,"Great lights even greater customer support

Great product lights work well. Had a minor issue with one set being noisy but they were prompt to send replacement. Great product with great customer support",5,enriched,service,positif,absent,absent,positif
fr_0179927,fr,"Très bonne idée, marche super bien mais très délicat pour un article bébé

Ma fille de presque 5 mois est très intéressée par la nourriture mais voulant attendre ses 6 mois pour vraiment commencer à lui donner des purées, je lui ai acheté cette tétine pour l’initier aux goûts des aliments. L’idée est ingénieuse et cette tétine est super pratique. Ma fille l’a adopté toute de suite. La mise en main est J’ai pu lui donner de la purée dedans, des morceaux de fruits...son lavage est super simple. Tout ça vaut largement 5 étoiles sauf qu’elle s’est cassée moins de 2 mois après son achat. En mangeant avec et la faisant tomber ( elle était assise sur son transat donc tombée de pas très haut) , la tétine s’est cassée au niveau de la fermeture: à un endroit irréparable. Je suis du coup assez déçue surtout que c’est arrivé pendant les vacances et que j’avais ramené la tétine pour que ma fille puisse profiter des fruits. Je vais essayer de contacter le vendeur pour savoir si je peux échanger que la tétine parce que le rest est intact. Ce serait du gâchis de racheter toute la boîte (surtout que ce n’est pas vraiment donné)",2,enriched,service,négatif,absent,absent,absent
en_0976522,en,"Sturdy canvas bag.

Perfect for beach or pool. Great price and good looking.",4,enriched,price,positif,positif,absent,absent
en_0558799,en,"These are great for the price

These are great for the price . But they are obviously made for Asian women . They are too short & don't stay up . I constantly am pulling them up my arms.",3,enriched,price,absent,positif,absent,absent
fr_0600699,fr,"jamais reçu

J'aurais effectivement aimé vous donner un avis sur ce produit mais ne l'ayant jamais reçu, cela me semble difficile .... le sav d'amazon a fait le nécessaire en me remboursant",1,enriched,service,absent,absent,négatif,positif
en_0640685,en,"SCAM

The seeds are duds. Do not order from this seller.",1,enriched,service,négatif,absent,absent,négatif
fr_0678486,fr,"Pas la meilleure mais pas chère

Convient à mon usage qui n’est sue de protéger ma tablette",4,enriched,price,absent,neutre,absent,absent
en_0309487,en,"Not production quality

This iron is sold as, ""Designed For Continuous Production Soldering"" I got mine in November 2014, it's dead in August 2019. I'm a hobbyist, I have never used the iron more than 3 hours in a day, and usually more like a couple of hours a week. It started making clicking sounds a month or so ago, and now the temperature display is going crazy. I bought it for $140 in 2014, and 5 years of light use is lousy value for that price. The price is now $250. Needless to say, I won't be buying another.",2,enriched,price,neutre,neutre,absent,absent
en_0013159,en,"Didn't have it had the wrong charge cable sent with ...

Didn't have it had the wrong charge cable sent with it seller don't sent replacement charging cable can't change unless I get the correct cable.",2,enriched,service,absent,absent,négatif,négatif
en_0273958,en,"No Bluetooth receiver arrived with the product

Both my original keyboard that was shipped to me and the replacement keyboard both were missing the Bluetooth receiver. It should have been stored in the battery compartment I found this out online at Logitech",2,enriched,delivery,neutre,absent,négatif,absent
fr_0051776,fr,"Sympa vu le prix

Les enfants apprécient et les parents aussi à voir sur le long terme et sa resistance",3,enriched,price,absent,neutre,absent,absent
en_0003950,en,"Not mixed assortment as described

Ordered 2 sets of what should have been mixed flavors (clearly spells out what the different flavors should be in the description). Instead, received one box of 120 Birthday Cake and a second box of 120 Pina Colada.",1,natural,none,neutre,absent,neutre,absent
en_0264369,en,"I have not received this item!

I did not receive this item. It has been stated it was shipped on Tuesday October 16 but I have not received an notification nor the item",1,enriched,delivery,absent,absent,négatif,absent
fr_0395135,fr,"Demande pas pris en compte

Nous avons demandé au vendeur par mail sur les 3 visuelles une priorité pour 2 motifs, on a reçu le 3ème que l'on ne voulais pas...",2,enriched,service,absent,absent,négatif,négatif
fr_0527003,fr,"Super rapide

Super smartphone extrêmement rapide ça change la vie. Sinon capteur d'empreintes légèrement capricieux de temps en temps mais très peu gênant en soit. À ce prix la foncé",5,enriched,price,absent,neutre,absent,absent
en_0458416,en,"Highly Recommended

This is indeed the best customer service I have ever received, and their responses are really quick. Nice product as well. Highly recommended!",5,enriched,service,positif,absent,neutre,positif
en_0384679,en,"Customer Service = A

I had one battery that went bad. Company promptly answered my concern and sent a replacement. I appreciate that very much as Quality is first but Customer Service can resolve minor issues.",4,enriched,service,négatif,absent,absent,positif
fr_0289564,fr,"Attention fragile

Décoration extérieure sous abri, ou entrée, ou patio. Jolies couleurs et jolie forme. Malheureusement très fragile aux soudures. J’ai reçu l’objet avec une patte cassée, donc achat supplémentaire de colle résine pour métal, du coup il n’est pas encore installé. Mieux vaudrait soigner davantage les emballages. Décevant.",2,enriched,delivery,négatif,absent,négatif,absent
en_0955780,en,"Arrived Damaged

Product is represented accurately in pictures. Seller did not provide adequate packing material/wrapping for shipment. Edge of product arrived slightly damaged. Would not purchase from seller again.",2,enriched,service,neutre,absent,négatif,négatif
en_0681882,en,"Had a strong chemical smell....

The mouth piece and tube had a strong chemical smell to it. This product if for infants and children. Amazon should think about where they store products for children and make sure unsealed product (like this one) isn't contaminated! Started the return process and wife threw it away because it was contaminated....now out $20.",1,enriched,service,absent,absent,absent,absent
fr_0374537,fr,"Dommage

Je n'ai rien reçu et le vendeur ne répond pas après plusieurs messages. Il devait être livré le 20 novembre mais nous sommes le 29 novembre et toujours rien et toujours aucune nouvelle du vendeur.",1,enriched,service,absent,absent,négatif,négatif
en_0104482,en,"Not very bright

Bought these to replace Sylvania bulbs that were double price for the basic bulb and these were the same brightness as the ones I replaced. Little disappointed in Phillips. However these are a direct fit replacement and had no issues with installation.",3,enriched,price,négatif,neutre,absent,absent
fr_0762922,fr,"INUTILE

J’avais pensé que ce serait très utile pour caler mes classeurs sur mon étagère et en fait le système est bien trop souple pour les retenir. J’ai essayé de les recycler dans leur utilisation originelle (organisation des piles de vêtements dans les placards), mais c’est également inutile, la largeur de ces équerres est trop étroite et ne couvre qu’un quart de la largeur des étagères de mon placard. En gros inutile et du coup excessivement cher!!!",1,enriched,price,neutre,neutre,absent,absent
en_0209147,en,"Nice watch to have an its affordable

I'm inlove with my watch its a good quality for its price every time I wear it I place it right back in the box wen done",5,enriched,price,positif,positif,absent,absent
en_0671341,en,"Missing sunglass lanyard!.......

I received these and was very happy so far on the clarity and fit/feel. But was very disappointed about not receiving the lanyard that was supposed to have come with it!? Never would have known to notice this but I ordered two of these and one came with it and one without it!",4,enriched,delivery,négatif,absent,négatif,absent
en_0113128,en,"Battery life - break noise

It was generally a good bike until the following: 1- battery life gave me only 5 miles (tried twice in different weather conditions) 2- break noise is so annoying I want to thanks amazon for returning the bike with a full refund, but I really regret returning it, i wish it would worked for me.",3,enriched,service,négatif,absent,absent,positif
fr_0244361,fr,"Blouson moto

Livraison rapide du produit. Par contre, il ne correspond pas tout à fait à la photo du site: dos montré avec une seule pièce de cuir, livré avec 3 pièces, épaulettes trop longues, pressions mal positionnées, manches trop amples et taille approximative(je fais du M et j'ai pris du L comme le conseillaient les autres acheteurs et ça ne tombait pas comme j'aurais voulu). Le retour ainsi que le remboursement ont été très rapides et sans problèmes: vendeur sérieux. Pour le prix, je crois qu'il ne faut pas être trop exigeant.",2,enriched,service,neutre,neutre,positif,positif
en_0429342,en,"All was good!

Got it earlier than the delivery was stated and fast. All was enclosed with packaging and instructions were included. Business card and a thank you note. I did my conversion and almost done. So, far it appears to be doing properly. I contacted seller with question about the yellow ink, but so far pleased.",4,enriched,service,absent,absent,positif,positif
fr_0710951,fr,"protection

bon rapport qualité prix",5,enriched,price,neutre,positif,absent,absent
en_0522295,en,"OK

They are suppose to be rated for 300 lbs each but the wheels splay out when supporting a baby grand... I can lift it so I know it is not over 300 lbs per leg....",3,natural,none,absent,absent,absent,absent
en_0541650,en,"It’s cheap and functional

Base your expectations on what you’re paying or else you’ll be sorely disappointed. The assembled piece looks nice from a distance and is functional. I purchased this to serve a purpose until I can afford to replace it with a more quality piece. For its price, it’s decent. I had almost bought it from another retailer for almost twice as much - thank God I checked Amazon’s price first. For any more than what I paid I would have been upset. The thin veneer came cracked in three pieces, two of them on the front of one of the doors and it’s noticeable. There were also scratches and blemishes on arrival - see photos. The doors themselves have cheap plastic hardware which I’ve already needed to super glue. The feet are more cheap plastic and hideously ugly but fortunately somewhat hidden. I’ll see how long it holds up and try to report back. Update: It’s only been a month and I’m already looking for a replacement. This thing scratches so easily and the dark color means the scratches are super noticeable. One of the shelves is also sagging from the items I put inside, which really weren’t that heavy. It’s truly not meant for more than shoes, I guess.",2,enriched,service,neutre,positif,absent,absent
fr_0056943,fr,"Pas terrible

La taille est convenable la couleur est jolie mais je suis très déçu car il manque de rembourrage et du coup le plastique dur en dessous fait mal aux fesses de l'enfant obligé de mettre une mousse en plus à l'intérieur franchement au vu du prix c'est pas normal",2,enriched,price,négatif,neutre,absent,absent
fr_0174222,fr,"Arnaque

Produit non reçu honteux le vendeur ne répond même pas au mail . A ne pas acheter ! C'est une grosse arnaque.",1,enriched,service,neutre,absent,négatif,négatif
fr_0616478,fr,"Bien mais

Très bon projecteur pour le prix la qualité est top le rendu nikel brancher avec des enceintes ç est bien MAIS on la renvoyer car il fait vraiment trop de bruit le ventilateur est monstrueusement bruyant",3,enriched,price,positif,neutre,absent,absent
fr_0978131,fr,"Ça fonctionne

Produit conforme à la description, livraison rapide. Fonctionne parfaitement.",5,enriched,delivery,positif,absent,positif,absent
fr_0947819,fr,"Bien mais pas de surprise vu le prix

Ventilateur pratique mais pas de grande qualité. Vu le prix je ne m'attendais pas à la lune mais j'espérais quand même plus d'un mois de service !",3,enriched,price,positif,neutre,absent,absent
fr_0754265,fr,"Produit bien reçu mauvais conditionnement

Produit reçu avant la date sauf que le bouchon était dévissé le bouton pression enlever ,l’huile dégouliné de partout après avoir contacté le revendeur un dialogue de sourd s’installe me demandant de lui envoyer une photo du produit. ( ma réponse croyez vous vraiment que je vais laisser le produit dans cette état pendant plusieur jour ) à l’heure d’aujourd’hui aucune solution trouvée. Par contre est-il normal que l’huile sente une odeur assez spéciale .",2,enriched,service,neutre,absent,négatif,négatif
fr_0789477,fr,"Attention arnaque

Le site Amazon devient de plus en plus décevant. Injoignable et ne fond rien pour que les clients soient rembourser. A ne surtout pas commander, arnaque. Je suis en attente de la commande depuis 4 mois. J'ai demander un remboursement que je n'ai jamais reçu à ce jour.",1,enriched,service,absent,absent,négatif,négatif
fr_0951933,fr,"retour

je voulais savoir si vous aviez reçu l'article ""lego star wars "" que je vous avez renvoyé ! merci de me repondre",4,enriched,service,neutre,absent,neutre,neutre
fr_0771499,fr,"écouteur son faible

son pas top assez faible pas d instruction en français impossible d'associer les 2 écouteurs bref je ne recommande pas autonomie 30 minutes à peine",2,natural,none,absent,absent,absent,absent
en_0646876,en,"Wow, best lighting deal on Amazon. These are FANTASTIC!

I paid $99 for these and feel like I got a deal of the century. I just saw them on sale for $69 and at that price it is a true bargain, a rare bargain. These arrived and they are the best lights I have ever bought for under $300. Stands, and quality soft boxes and lights. The power is perfect, balanced for daylight and provide stunning color. I have my more pricey LED panel to my son after these arrived as they do better. They even come with a nice carrying case. 5 Stars all the way.",5,enriched,delivery,positif,neutre,neutre,absent
en_0039974,en,"Quiet and powerful

great price for a great compressor",5,enriched,price,absent,positif,absent,absent
en_0209364,en,"Not always the same paper when you click reorder :|

I bought this paper twice. I used my dash button. The price did increase from the first time I purchased this box of paper. Not an issue there. What I'm pissed off about it that the paper quality is bad... The nicest word I can think of. The paper I received last time was a different weight then what is currently in this box. With the other paper could print on both sides without seeing through to the other side. This paper you can see through, curls and warps. It does not lay flat because of how thin it is. I'm sure this works great for some people. I need it in the classroom and it is distracting for the kids to see the ink from the other side. Now I don't know what I had received the last time. I don't know if that box was a mistake or if this box was the mistake. The packaging on this one matches the description. I have used up the other paper so I don't have any packaging to compare to beyond the ""reorder this item"" feature here on Amazon. To say I'm disappointed is an understatement. I'm very frustrated! I will have to use twice the amount of paper because I can't do the two-sided prints.",1,enriched,delivery,négatif,neutre,neutre,absent
fr_0316141,fr,"Vendeur serieux

Livraison rapide, la photo correspond parfaitement à l'article reçu... seul bémol, des paillettes partout dans l'emballage, sans doute du au transport, vendeur à l'écoute qui a parfaitement gérer mon problème.",4,enriched,delivery,positif,absent,positif,positif
en_0228410,en,"They work as well as similar strips

All these mouth strips are basically the same. This one is a better value since you get more for the money. As far as effectiveness for reducing snoring... mouth strips in my experience are no more or less effective than nose strips. However, they are a little more comfortable and much cheaper. They help a little most of the time but nothing I've tried will stop snoring completely.",4,natural,none,neutre,neutre,absent,absent
fr_0020857,fr,"Pas cher mais pas complet

Ayant commandé ce coffret collector en vue de l'anniversaire de mon fils quelle ne fut pas ma surprise de trouver tout le contenu sauf l'élément principal c'est-à-dire le disque du jeu le boîtier steelbook est vide!!!! Alors que sur l'annonce le jeu Destiny 2 été annoncé et que le reste du carton était parfaitement fermé donc à l'origine le disque n'a jamais été mis dans le coffret collector",1,enriched,price,absent,positif,absent,absent
en_0737774,en,"Nice bang for the buck!

These are a nice inexpensive alternative to those $40 cases from the phone store. Rated the same as my more expensive cover and looks just as nice.",4,enriched,price,absent,neutre,absent,absent
en_0426689,en,"Terrible customer service

Honestly I loved these headphones for swimming I can’t imagine swimming without them. My issue is with their customer service. I understand that electronics and water don’t mix usually so I bought the warranty. Sure enough 2 months after I purchased these headphones they stopped working which is annoying but fine whatever I bought the warranty. I filed my claim with Pyle and they said that they would ship my new pair of headphones. It’s been over two weeks and the item hasn’t even been shipped. I followed up with the customer service 6 times over 2 weeks before they sent me a tracking number and they haven’t even been shipped yet. Headphones should not break within 2 months of purchase but if they do and You have a warranty send the replacement. But I get it sometimes things are out of stock, however I should not have to follow up 6 different times just to get a response. Literally not even a hello or an apology for ignoring my emails they just sent the tracking number like sorry I bothered you for asking you to do your job.",1,enriched,service,positif,absent,absent,négatif
en_0491625,en,"Pleased

Good product. Good price",5,enriched,price,positif,positif,absent,absent
fr_0783268,fr,"Belles figurines

Super produit surtout pour le prix. Mon petit fils était ravi.",5,enriched,price,positif,neutre,absent,absent
en_0745132,en,"Arrived completely broken and amazon couldn’t refund

Items arrived completely smashed in the box. It was full of broken glass and amazon would not give me a refund without sending the broken pieces back. I did not feel comfortable mailing a broken box full of glass and said no, so will receive no refund.",1,enriched,service,négatif,absent,négatif,négatif
en_0382189,en,"loose handle

I really like the design of this knife, and when it arrived, it was sharp and seemed well made. Unfortunately the handle is loose (only slightly but unacceptable). I'm returning it.",2,enriched,delivery,neutre,absent,neutre,absent
fr_0316780,fr,"Si vous n'avez rien d'autre à lire...

Objectivement, c'est un livre ...long - trop bla-bla, limite mièvre - mais l'intrigue est habile car il faut lire au moins 500 pages avant de comprendre qui est le méchant. J'avais lu un autre livre de cet auteur, bien plus efficace et mieux ficelé avec des personnages plus attachants. Je mets deux étoiles pour la densité et le temps de lecture... Mais sur le fond, ça ne vaut pas grand'chose. Très déçu. Heureusement pas cher à l'achat.",2,enriched,price,négatif,positif,absent,absent
fr_0054273,fr,"produit et livraison

les produits livrés sont parfaits je n'ai à ce sujet aucun commentaire à faire, sinon continuez comme cela, quant à la livraison, il y a beaucoup à dire et c'est bien dommage, je n'avais jamais eu de problèmes avec TNT, mais aujourd'hui très en colère, la livraison a été effectuée sans aucun respect du contenu des colis, il y en avait trois, sans contrôler s'il y avait quelqu'un à la maison, et nous étions présents mon époux et moi, puisque nous avons vu le camion arrêté devant chez nous, mais au lieu de nous apporter les paquets, le livreur les a passés par-dessus la porte, haute de 1m60 si vous appelez ça du travail bien fait, c'est que vous n'êtes pas très difficile, toujours est-il qu'heureusement rien ne cassait, et cela ne m'étonne plus lorsque l'on reçoit des pots de moutarde cassés et non pris en charge pour le remboursement, c'est d'ailleurs pour cela que je ne commande plus aucun produit fragile.",4,enriched,delivery,négatif,absent,négatif,neutre
en_0596546,en,"Frustrating to assemble

First of all, this bed was the most frustrating thing I have ever had to put together. I literally wanted to take it and throw out the window. I followed the instructions and could not get the slats in properly. They kept on popping out before I could get the other rail attached. I even called a friend to come help me as this is not a one person job. She wanted to put it back in the box and return it. The only saving grace was a YouTube video I found. The only way I was able to get the slats in and that they stayed was with this video not even the same product, but hey I got it put together. Overall, I would never recommend this bed unless it's fully assembled. It's cute and that's it.",2,enriched,service,négatif,absent,absent,absent
fr_0621041,fr,"problème d'augmentation de prix presque toutes les semaines, fin de mes achats chez ce vendeur

Produit conforme à la description, déjà utilisé, prix très correct pour la qualité du produit.Envoi rapide, je recommande ce vendeur Les prix de ce vendeur augmentent rapidement, je n'achèterai plus",4,enriched,service,positif,négatif,positif,positif
en_0178702,en,"Wrong fragrance.

I revive other fragrance. One that I hate. As I don’t live at the states and shipping to Brazil is expensive, I couldn't returned because it arrive the same day my departure fly. I learn that sellers aren't trustful and can't left the shipping day for last moment.",1,enriched,delivery,absent,neutre,neutre,absent
fr_0519194,fr,"Faible qualité

Produit reçu très vite et l'image correspond bien au produit, mais la qualité ne vaut pas le prix...",3,enriched,price,neutre,négatif,positif,absent
en_0549746,en,"Wonderful customer service

When I received my original order the infuser pitcher was missing its lid. When I contacted the company they very quickly shipped out a new pitcher; no questions asked. Customer service has been outstanding with this company.",5,enriched,service,absent,absent,négatif,positif
fr_0016576,fr,"pas reçu 6 semaines après la commande !!!

pas reçu 6 semaines après la commande !!!",1,enriched,delivery,absent,absent,négatif,absent
en_0191437,en,"Good price, but dogs desensitize to the sound

Easy to set up and install, good price, small and not and eyesore. We bought it to deter our neighbor dogs from barking so much. It worked the first day, but the dogs have gotten used to it and now it seems to only deter them briefly on the first day when we change the batteries (every 2 weeks).",2,enriched,price,neutre,positif,absent,absent
fr_0122554,fr,"100 élastiques ou pas

Commande de 100 élastiques, il en manque 4... Je me doutais qu'avec autant d'élastiques il en manquerait forcément quelques uns... Le vendeur doit penser qu'on ne le verra pas ;)",4,enriched,service,absent,absent,négatif,négatif
fr_0528371,fr,"Ne pas traiter avec ce vendeur !!!!!!

Comment voulez-vous que j’évalue un produit que je n’ai pas reçu et que vous m’avez de ce fait remboursé Un peu de sérieux dans vos démarches s’il vous plaît",1,enriched,service,absent,absent,négatif,neutre
fr_0599671,fr,"Rapport qualité/prix imbattable

Particulièrement satisfait du rapport qualité/prix. Comparées à une autre marque. Montage facile sur une Citroën C4 de 2010, l’éclairage est vraiment bon",5,enriched,price,positif,positif,absent,absent
en_0078661,en,"Too noisey to sleep next to, last half as long as stated

Im very satisfied with Amazon’s customer service but the product not so much. The fan has one speed, so if its on low or high output the fan is louder then every other humidifier Ive owned. Full tank of water lasts about 9 hours on 75% setting. Try another brand, fyi....the seller I bought from was “prime” but will not take returns :( smh",2,enriched,service,négatif,absent,absent,positif
en_0736067,en,"Five Stars

Best customer service ever. Very friendly/ flexible and helpful, will for sure buy from this seller again",5,natural,none,absent,absent,absent,positif
en_0822691,en,"One Star

Stainless steel rack did not fit housing unit, contacted supplier, but got no response.",1,enriched,service,négatif,absent,absent,négatif
fr_0313597,fr,"Mecontentement

Après 2 essais de ce produit qui ont casses tous les deux au bout de 2 jours j'attend toujours le remboursement d'Amazon qui n'arrive toujours pas Attention il semble qu' amazon ne rembourse pas!!!!!!",1,enriched,service,négatif,absent,absent,négatif
fr_0859821,fr,"Decu !

Ce n'est pas mon premier doogee je pensais ne pas être déçu du rapport qualité prix mais la je suis extrêmement déçu niveaux batterie qui ne tiens pas plus de 8 h et de plus il s'eteind 4-5 fois pas jour tout seul ... Je ne recommande pas ce modèle ci !",1,enriched,price,négatif,neutre,absent,absent
fr_0314697,fr,"Gaufres épaisses, croustillantes et moelleuses comme à la fête foraine

Les gaufres sont magnifiquement épaisses et légères comme à la fête foraine. Très très bon rapport qualité prix. Juste un peu triste car il est cassé parce que je l'ai fais tombé.",5,enriched,price,neutre,positif,absent,absent
en_0629948,en,"Warm gloves

These gloves are nice and warm. They also provide a good grip to hold on to your ski poles. It comes with a small zipper compartment that I have not had much use for, but could be used for storing coins or IDs. Running under tap water they seem to be waterproof but I have not tested them outside yet. Overall, worth the price.",5,enriched,price,positif,positif,absent,absent
en_0499186,en,"First tupperware i unwrapped was chipped on the corner w/ the glass inside. EDIT -Replacement-

The first Tupperware that I unwrapped. It had a piece of glass in it already and it was because the top part was chipped. Can I get this replaced? The glass quality looks nice, but i'm sad that i won't be able to use this one for my meal prep as i don't know if more of it will continue to fall off. Edit: customer service was phenomenal and they even sent me a replacement. I really glass Tupperware, and i will say that this one is surely a keeper. The lids could be more flexible, but overall. great product!",4,enriched,service,négatif,absent,absent,positif
en_0309041,en,"Do not buy from this seller - ripoff

I was to receive a pack of 6 instead I received only 1 so I spent $10 for 1 pack. What a ripoff",1,enriched,service,absent,absent,négatif,négatif
en_0105773,en,"TERRIBLE PRODUCT & CUSTOMER SERVICE

Bought this for a 2017 Ford F-350. Terrible product. Followed instructions exactly. Vent shades do not sit correctly so that when you put your window up it keeps going back down. Returned them and the company Auto Truck Toys only refunded 50% for a restocking fee. Product doesnt work but you have to pay for the terrible design. DO NOT BUY THIS PRODUCT OR FROM THIS COMPANY. You would be just giving away your money. I give this product and company NO STARS. I had give it a star otherwise it wouldn't allow me to submit",1,enriched,service,négatif,neutre,absent,négatif
fr_0755281,fr,"HS au bout de 7 mois

déçu par la durée de vie de ce produit. A NOTER : vendeur a proposé échange. Réception du nouveau produit OK.",4,enriched,service,négatif,absent,absent,positif
fr_0658237,fr,"Pas satisfaite, espère que le vendeur va intervenir !!

Je suis très très déçue !! ... pierre du milieu pas de la même couleur (1 claire, 1 plus foncé) et en plus Mat et non brillant comme sur la photo !! En plus PAS de cabochons pour fermer la BO et une tige tordue ... si le vendeur ne fait rien .... On verra !!! Mais pour l'instant je ne le recommande pas. Cordialement",1,enriched,service,négatif,absent,absent,neutre
fr_0707120,fr,"Produit conforme

Ce petit coussin est vraiment agréable, il correspond tout à fait à ce que j'attendais. C'est vraiment très qu'il est pensé à mettre un gonfleur, c' est vraiment un plus. Tout ceci a un prix très correct. Parfait, je vous le recommande.",4,enriched,price,positif,positif,absent,absent
