id,language,text,stars,sampling_source,target_candidate,quality,price,delivery,service
fr_0320679,fr,"Barrette défectueuse au bout de 3 semaine

Extrêmement déçu après 3 semaine une barrette défectueuse. Du coup sav pas pratique en gros je retourne chez g.skill barette corsair pas fiable pour le 2e kit 2x8Go les 2 avec une barrette défectueuse au bout de 2/3 semaine.",2,enriched,service,négatif,absent,absent,négatif
en_0671050,en,"I like it, but probably won't be buying it from ...

I like it, but probably won't be buying it from amazon anymore. Found it from a local consultant and only pay the price of the item not tax or shipping on top of price.",3,enriched,price,absent,négatif,absent,absent
en_0452395,en,"expensive

expensive but is what it is",3,enriched,price,absent,négatif,absent,absent
fr_0481818,fr,"sachet non individuel

sachets en vrac, non individuels donc moins de goût",2,natural,none,négatif,absent,absent,absent
en_0798475,en,"Ask for delivery schedule before i order.

Took to long to deliver because it got lost in transit.",2,enriched,delivery,absent,absent,négatif,absent
en_0735525,en,"Good product for price

Bought for summer concerts outdoors.. works great n holds good charge",4,natural,none,positif,positif,absent,absent
fr_0487838,fr,"Satisfaite de mon achat

Produit reçu dans le délai prévu. Cela fait seulement quelques jours que je l’utilise pour mes chiens et mes chattes (2 chattes qui viennent d’arriver!). La cohabitation avec mes 2 premières chattes étant très difficile, j’ai donc décidé de commander ce produit. Les chiens sont plus calmes, et j’ai 2 chattes qui sont aussi plus calmes. Je vais voir sur le long terme pour les 2 autres. L’odeur est particulière mais ça ne les dérangent pas. Je le recommande, puisque j’ai un résultat plutôt positif sur ma petite troupe à poils. Je pense même le recommander par la suite, le temps que les 2 chattes se calment elles aussi.",4,enriched,delivery,positif,absent,positif,absent
en_0254327,en,"Quality and comfortable briefs

Very good quality. Briefs don't stretch nor shrink after washing. Low rise is not too low, which makes it more comfortable for normal bodies.",5,natural,none,positif,absent,absent,absent
fr_0213667,fr,"Incomplet

Article reçu dans les temps, mais non complet. Manque les 6 pinceaux...",2,enriched,delivery,absent,absent,négatif,absent
fr_0762592,fr,"Vaut même pas le prix payé !!!!

Acheté 2 télécommandes, la 1ère fut impossible à programmer même avec le tuto trouvé sur youtube et la seconde perdait ses mémorisations dès qu'un nouveau bouton était programmer. Donc renvoyées pour remboursement. Je ne recommande pas du tout le produit",1,enriched,service,négatif,négatif,absent,absent
en_0020256,en,"Good for the price

Took some time to sync to my app and to start tracking steps but seeks to be fine now.",4,enriched,price,neutre,positif,absent,absent
en_0331749,en,"Warehouse deals and don’t buy from them they’re a bunch a scam artists.

If I could give this no stars I would! So here’s how this goes I received the package and inside is a pair of $25 Walmart rubber universal fit junk floor mats! So this warehouse deals place obviously either is trying to get over on me and Amazon or they’ve got a bunch of fools working for them that check returns in without matching the product against what it is they sold. Thank God for Amazon’s wonderful customer service and the fact that they’re going to refund my money so long story short , Warehouse deals and don’t buy from them they’re a bunch a scam artists.",1,enriched,delivery,négatif,absent,négatif,positif
en_0761337,en,"Tast okay

Ok so I cant judge the effectiveness now. But I was having trouble taking it alone. I just add the drops to my bottle of water and drink it before meals. This is my second week and it has been working well. I give it three star because of the taste for now. I will update my review once I'm done with the entire product.",3,natural,none,neutre,absent,absent,absent
en_0841265,en,"Scratches

Very small. Need to fill often",2,natural,none,négatif,absent,absent,absent
en_0496797,en,"50% rating for 50% performance

I like the size and the ability to put it on a keychain. Directions on Amazon page for programming were easy to follow and were correct. However, only 1 of the two had a functioning battery when they arrived, and no instructions came with the package for how to open remotes to change battery. Hopefully the vendor will supply that info, or better yet a fresh battery!",3,natural,none,neutre,absent,absent,absent
fr_0346562,fr,"sticks double paupière

L'article est de bonne qualité, mais je regrette de ne pas avoir été informée qu'il existe plusieurs tailles, et malheureusement je ne suis pas tombée sur la bonne taille. J'ai reçu la commande avant la date prévue donc rien a dire de ce côté là, le vendeur a bien rempli les conditions le concernant.",3,enriched,service,positif,absent,positif,positif
fr_0516984,fr,"seyant et confortable

Je ne regrette pas du tout cet achat, le pull est léger et agréable à porter et en plus il est flatteur!",5,natural,none,négatif,absent,absent,négatif
en_0638427,en,"Bad quality, very thin and not even. Some areas you can see thru

Look at the picture. It is very thin and in some areas there seems be holes. Not sure how the filter is going to trap and dust. I called Holmes customer service and they said they only warranty filters that are bought from their web site. Bad customer service policy from Holmes. They didn’t even care enough about their quality to ask for the serial or product code so the team can investigate. Not buying Holmes any more.",2,enriched,service,positif,absent,absent,absent
fr_0968032,fr,"J adore

J adore il devrais le faire toute l'année odeur de bonbon sans faire enfantin pas écoeurant du tout je recommande",5,natural,none,absent,absent,absent,positif
en_0660629,en,"The package arrived as scheduled but it's a lucky thing ...

Updated review - great customer service, would buy them again.",4,enriched,delivery,négatif,absent,absent,absent
fr_0776383,fr,"remplace ceux d'origine, mais s'use extremement vite

attention , ces charbons s 'use extrêmement vite.... ça dépanne quelques temps , mais la qualité n'est pas la...déçu.ça vaut a peine son prix.",2,enriched,price,négatif,absent,absent,absent
en_0088476,en,"it fits but the print on the product makes me ...

it fits but the print on the product makes me wonder about the genuineness of the product, it's different than the OEM parts I pulled out from my car, and it's different from the pictures provided by the seller, and different than any online installation video/photo",2,natural,none,négatif,absent,absent,absent
en_0108505,en,"If it's defective YOU will pay to ship it back

Hour hand got stuck on the temperature dial (bent too low), so it would only go to 9 o'clock. NO FREE RETURN",2,enriched,service,négatif,absent,absent,négatif
fr_0453316,fr,"Bof !!!

Pas prévenu de la livraison, heureusement le commerçant me connaissant m'a téléphoné. Le fond du cadran n'est pas bleu comme sur la photo mais bleu nuit, presque noir, ça manque de gaieté. Le bracelet métallique est livré en position la plus élargie, si vous n'êtes pas obèse et sans possession des outils adéquats, vous devez payer un pro pour vous le raccourcir: coût 10€. La phosphorescence des aiguilles est quasi nulle, impossible de voir l'heure la nuit. J'avais un meilleur souvenir de ma précédente Festina achetée il y a 10 ans.",2,natural,none,négatif,négatif,négatif,absent
en_0474925,en,"Perfect for school

Backpack is fantastic granddaughter loves it.lots of space sturdy zippers well made",5,natural,none,positif,absent,absent,absent
fr_0749871,fr,"Super petite chaîne

Très bon son pour la petite taille. Facilement installable. Le Bluetooth se synchronise bien. Par contre le mode d'emploi fourni est incorrect sur le réglage de l'heure. Se référer au mode d'emploi sur le site de Philipps.",4,natural,none,positif,absent,absent,absent
en_0415279,en,"Doesn’t fit properly.

Doesn’t fit correctly in fridge although says it is a replacement for my model of refrigerator.",1,natural,none,négatif,absent,absent,absent
fr_0653826,fr,"SEULEMENT EN 3G

TEL REÇU CONFORME MAIS PAS DE 4G SEULEMENT EN 3 G LA 4G ET POUR LES VERSION LTE",2,enriched,delivery,neutre,absent,absent,absent
fr_0762013,fr,"tissu pour enceinte

bon prix ,envoyer rapidement, mais tissu trop fin beaucoup trop fin ,cacher des hp non . Obliger de peindre en noir le support hp suis deçu",3,enriched,service,négatif,négatif,positif,absent
en_0285608,en,"Nicely packaged

Can not use without a brush attachment as shown in add.",1,natural,none,négatif,absent,absent,absent
